,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
4122,4122,Image of Parachute,Parachute,1029,parachute,701,0.3039565,balloon,417,0.11598025,airship,405,0.0024769483,butternut squash,942,0.0016561807,flagpole,557,0.0015040403
4123,4123,Image of Parachute,Parachute,5174,parachute,701,0.46922818,balloon,417,0.02808137,sleeping bag,797,0.006205092,sombrero,808,0.003117897,lampshade,619,0.003080647
4124,4124,Image of Parachute,Parachute,3334,parachute,701,0.61883783,balloon,417,0.007770349,cliff,972,0.0025764764,promontory,976,0.0024489108,valley,979,0.0023208056
4125,4125,Image of Parachute,Parachute,7686,parachute,701,0.41211686,sleeping bag,797,0.0020991894,seashore,978,0.001755659,leatherback turtle,34,0.0015130426,nematode,111,0.0013252307
4126,4126,Image of Parachute,Parachute,7660,parachute,701,0.66898006,water snake,58,0.003276502,balloon,417,0.0029150222,bullfrog,30,0.0016257275,valley,979,0.0011396062
4127,4127,Image of Parachute,Parachute,4606,parachute,701,0.428719,balloon,417,0.034328364,valley,979,0.0033554707,alp,970,0.0027663198,airship,405,0.0025764508
4128,4128,Image of Parachute,Parachute,6009,parachute,701,0.45520377,kite,21,0.00139226,flamingo,130,0.0012561125,warplane,895,0.0011127479,nematode,111,0.0010826461
4129,4129,Image of Parachute,Parachute,1544,parachute,701,0.4256698,seashore,978,0.004638726,balloon,417,0.0020225744,barn spider,73,0.0019132738,lampshade,619,0.0017873276
4130,4130,Image of Parachute,Parachute,9839,parachute,701,0.40538794,steel arch bridge,821,0.0016584587,jellyfish,107,0.0012247574,laptop,620,0.0011919462,airship,405,0.0011530691
4131,4131,Image of Parachute,Parachute,4662,parachute,701,0.65274817,balloon,417,0.0031819942,soccer ball,805,0.0009060458,sleeping bag,797,0.00089369627,croquet ball,522,0.0008285583
4132,4132,Image of Parachute,Parachute,7257,parachute,701,0.47335842,valley,979,0.010602637,alp,970,0.0047920225,lakeside,975,0.003097523,cliff,972,0.0027843365
4133,4133,Image of Parachute,Parachute,2183,parachute,701,0.3249081,balloon,417,0.04234371,umbrella,879,0.0117796045,lakeside,975,0.0056482344,coral reef,973,0.0050330595
4134,4134,Image of Parachute,Parachute,7764,parachute,701,0.34206894,balloon,417,0.05469539,lakeside,975,0.02344851,promontory,976,0.0141414665,dam,525,0.013397101
4135,4135,Image of Parachute,Parachute,9472,parachute,701,0.5711551,sandbar,977,0.0010738268,seashore,978,0.0010365159,speedboat,814,0.0009814822,fireboat,554,0.00085143774
4136,4136,Image of Parachute,Parachute,9969,parachute,701,0.39329153,balloon,417,0.014732864,ballplayer,981,0.0041698306,golf ball,574,0.0035392307,umbrella,879,0.0034027714
4137,4137,Image of Parachute,Parachute,7769,parachute,701,0.39166254,flagpole,557,0.0016296372,sleeping bag,797,0.0014296616,balloon,417,0.001421165,wing,908,0.0012397395
4138,4138,Image of Parachute,Parachute,6317,parachute,701,0.45491657,balloon,417,0.0020933815,television,851,0.0017482801,home theater,598,0.0014862898,airship,405,0.0014126849
4139,4139,Image of Parachute,Parachute,8516,parachute,701,0.34227586,balloon,417,0.0018858945,seashore,978,0.0015398491,airship,405,0.0013274543,flagpole,557,0.0013269429
4140,4140,Image of Parachute,Parachute,2068,parachute,701,0.37952662,umbrella,879,0.010564724,jellyfish,107,0.007172289,dung beetle,305,0.0033185147,horned viper,66,0.0025896823
4141,4141,Image of Parachute,Parachute,5310,parachute,701,0.45625567,seashore,978,0.0032094247,toucan,96,0.002320932,black grouse,80,0.0018865373,fireboat,554,0.0017818594
4142,4142,Image of Parachute,Parachute,3114,balloon,417,0.2260945,parachute,701,0.16391332,wing,908,0.023315407,quill,749,0.01643132,paddle,693,0.011518888
4143,4143,Image of Parachute,Parachute,9849,parachute,701,0.46236008,balloon,417,0.0020437601,airship,405,0.0017062898,flagpole,557,0.0014906835,cradle,516,0.0013176651
4144,4144,Image of Parachute,Parachute,7871,parachute,701,0.25144404,balloon,417,0.046444077,toilet seat,861,0.0050651096,carousel,476,0.0040494488,wing,908,0.0037400366
4145,4145,Image of Parachute,Parachute,8451,parachute,701,0.45114717,Border terrier,182,0.0014359689,Norwich terrier,186,0.0013700903,coil,506,0.0013511975,Brabancon griffon,262,0.0013210997
4146,4146,Image of Parachute,Parachute,9188,parachute,701,0.5590724,balloon,417,0.056818414,bonnet,452,0.00703524,sleeping bag,797,0.0034693072,swab,840,0.003423799
4147,4147,Image of Parachute,Parachute,9454,parachute,701,0.51673603,balloon,417,0.002938601,seashore,978,0.0022973688,spotlight,818,0.0014782485,lampshade,619,0.0014232218
4148,4148,Image of Parachute,Parachute,2310,parachute,701,0.42043677,ladybug,301,0.0016608522,seashore,978,0.0013814642,baseball,429,0.0012310607,lifeboat,625,0.0012146981
4149,4149,Image of Parachute,Parachute,2422,parachute,701,0.38750926,ballplayer,981,0.035771083,balloon,417,0.02634133,goblet,572,0.0076863524,pitcher,725,0.007661141
4150,4150,Image of Parachute,Parachute,8807,parachute,701,0.47712877,balloon,417,0.01191852,airship,405,0.0015578115,jellyfish,107,0.001554545,valley,979,0.0014976398
4151,4151,Image of Parachute,Parachute,3109,parachute,701,0.4096313,lampshade,619,0.01975389,jellyfish,107,0.00945368,table lamp,846,0.007718933,balloon,417,0.0072037345
4152,4152,Image of Parachute,Parachute,1778,parachute,701,0.5196108,balloon,417,0.0044925055,night snake,60,0.0011907008,quill,749,0.0011473208,sulphur butterfly,325,0.0011275406
4153,4153,Image of Parachute,Parachute,5354,parachute,701,0.6524456,speedboat,814,0.0018262175,seashore,978,0.0016180949,lakeside,975,0.0014642839,catamaran,484,0.0012950852
4154,4154,Image of Parachute,Parachute,6481,parachute,701,0.5003664,airship,405,0.0014652945,platypus,103,0.0013585325,balloon,417,0.0013551837,flagpole,557,0.0012597679
4155,4155,Image of Parachute,Parachute,2380,parachute,701,0.582342,balloon,417,0.002504778,valley,979,0.00158955,flagpole,557,0.0010375078,airship,405,0.0010203299
4156,4156,Image of Parachute,Parachute,4568,parachute,701,0.44207183,valley,979,0.0111529045,alp,970,0.009083708,umbrella,879,0.004053687,cliff,972,0.0028919866
4157,4157,Image of Parachute,Parachute,4824,parachute,701,0.6737895,balloon,417,0.0029710818,seashore,978,0.0015388646,valley,979,0.0011967494,panpipe,699,0.0009368389
4158,4158,Image of Parachute,Parachute,6483,parachute,701,0.45922464,hammerhead,4,0.0013982218,coil,506,0.0013327022,balloon,417,0.0012916783,unicycle,880,0.001160104
4159,4159,Image of Parachute,Parachute,6293,parachute,701,0.3983799,balloon,417,0.041263744,wing,908,0.03799104,valley,979,0.011169164,umbrella,879,0.009306219
4160,4160,Image of Parachute,Parachute,5403,parachute,701,0.5886104,balloon,417,0.09726049,umbrella,879,0.0029845596,maypole,645,0.0012452049,airship,405,0.0010223082
4161,4161,Image of Parachute,Parachute,8731,parachute,701,0.48506606,balloon,417,0.0027186833,hay,958,0.0015521883,soccer ball,805,0.0014188655,yurt,915,0.0013408514
4162,4162,Image of Parachute,Parachute,2790,parachute,701,0.57540345,balloon,417,0.018597824,umbrella,879,0.0055551766,bib,443,0.0027332376,flagpole,557,0.0021238287
4163,4163,Image of Parachute,Parachute,1839,parachute,701,0.5283156,balloon,417,0.013874773,sombrero,808,0.0023231315,toucan,96,0.0015893515,airship,405,0.0012158944
4164,4164,Image of Parachute,Parachute,3283,parachute,701,0.57679623,balloon,417,0.008140793,sleeping bag,797,0.00202017,flagpole,557,0.0018650832,airship,405,0.0011772539
4165,4165,Image of Parachute,Parachute,7658,parachute,701,0.3068198,balloon,417,0.1746301,valley,979,0.0123128025,alp,970,0.006484986,wing,908,0.005028565
4166,4166,Image of Parachute,Parachute,3374,parachute,701,0.56027913,balloon,417,0.0041313395,flagpole,557,0.0014953983,wing,908,0.0010646724,seashore,978,0.0010419475
4167,4167,Image of Parachute,Parachute,7380,parachute,701,0.40489304,balloon,417,0.015414396,alp,970,0.0031881793,valley,979,0.0027517749,cliff,972,0.0024706335
4168,4168,Image of Parachute,Parachute,3801,parachute,701,0.44839433,balloon,417,0.0032311447,wing,908,0.0022837836,alp,970,0.002086216,swing,843,0.0018045881
4169,4169,Image of Parachute,Parachute,6503,wing,908,0.38493085,sandbar,977,0.0646512,seashore,978,0.016239194,parachute,701,0.012619999,balloon,417,0.009776645
4170,4170,Image of Parachute,Parachute,8969,parachute,701,0.29833367,balloon,417,0.014002206,nematode,111,0.0058725537,coil,506,0.0044865552,swab,840,0.0030489508
4171,4171,Image of Parachute,Parachute,9207,parachute,701,0.46128297,valley,979,0.0026872419,steel arch bridge,821,0.0020295018,balloon,417,0.001376747,alp,970,0.001282621
4172,4172,Image of Parachute,Parachute,8668,parachute,701,0.58492386,balloon,417,0.011890055,flagpole,557,0.004004721,lampshade,619,0.0022423586,airship,405,0.0021605105
4173,4173,Image of Parachute,Parachute,8199,parachute,701,0.7828477,balloon,417,0.011040216,alp,970,0.0030203438,mountain tent,672,0.0020976549,seashore,978,0.0017713774
4174,4174,Image of Parachute,Parachute,7567,parachute,701,0.3432022,balloon,417,0.01028535,alp,970,0.0055892346,seashore,978,0.0020456272,valley,979,0.0019587332
4175,4175,Image of Parachute,Parachute,6761,parachute,701,0.5887459,balloon,417,0.008899731,jellyfish,107,0.0017814268,doormat,539,0.0015580073,quill,749,0.0013586265
4176,4176,Image of Parachute,Parachute,7169,parachute,701,0.47690004,ski,795,0.0017371785,matchstick,644,0.001304858,bow,456,0.0012817878,affenpinscher,252,0.0011970071
4177,4177,Image of Parachute,Parachute,6120,parachute,701,0.54204935,balloon,417,0.00168978,seashore,978,0.0015556824,quill,749,0.0014325331,ladybug,301,0.001347126
4178,4178,Image of Parachute,Parachute,6449,parachute,701,0.41102695,balloon,417,0.038990494,valley,979,0.013457196,volcano,980,0.008655319,alp,970,0.008354238
4179,4179,Image of Parachute,Parachute,3506,parachute,701,0.45173475,balloon,417,0.057124607,valley,979,0.0053932373,alp,970,0.004846748,mountain tent,672,0.003430624
4180,4180,Image of Parachute,Parachute,8690,parachute,701,0.5765595,balloon,417,0.0048689996,umbrella,879,0.0011436804,quill,749,0.0010982306,tricycle,870,0.0010294204
4181,4181,Image of Parachute,Parachute,2921,balloon,417,0.3767248,parachute,701,0.20837742,valley,979,0.0044575385,airship,405,0.0023313558,alp,970,0.002296971
4182,4182,Image of Parachute,Parachute,9509,parachute,701,0.52629805,balloon,417,0.02004559,seashore,978,0.0043616807,promontory,976,0.0012964555,wing,908,0.0012754488
4183,4183,Image of Parachute,Parachute,9013,parachute,701,0.4964488,starfish,327,0.0016398957,nematode,111,0.0015176062,balloon,417,0.0012077087,seashore,978,0.0011758172
4184,4184,Image of Parachute,Parachute,9436,parachute,701,0.5134515,nematode,111,0.0021247042,water snake,58,0.0016614267,steel arch bridge,821,0.0013593249,dam,525,0.0012334087
4185,4185,Image of Parachute,Parachute,2291,parachute,701,0.45344627,balloon,417,0.13958006,broom,462,0.0022019914,airship,405,0.001538037,wing,908,0.0015142092
4186,4186,Image of Parachute,Parachute,9281,parachute,701,0.66117346,valley,979,0.0055056396,balloon,417,0.005145832,ibex,350,0.002592088,alp,970,0.0021071474
4187,4187,Image of Parachute,Parachute,7471,parachute,701,0.31718656,sleeping bag,797,0.01505854,quill,749,0.011437722,schipperke,223,0.008513059,Chihuahua,151,0.006921871
4188,4188,Image of Parachute,Parachute,6458,parachute,701,0.38789648,balloon,417,0.021123571,steel arch bridge,821,0.0097512,sleeping bag,797,0.009197231,flagpole,557,0.005600906
4189,4189,Image of Parachute,Parachute,7439,parachute,701,0.3027154,seashore,978,0.0022806614,balloon,417,0.0018520993,tennis ball,852,0.0017450844,unicycle,880,0.0013624855
4190,4190,Image of Parachute,Parachute,9497,parachute,701,0.4015311,balloon,417,0.0012880488,seashore,978,0.00125571,airship,405,0.0012089723,steel arch bridge,821,0.0011733092
4191,4191,Image of Parachute,Parachute,2791,parachute,701,0.4342275,balloon,417,0.0027767906,steel arch bridge,821,0.0017377423,seashore,978,0.0015038506,wing,908,0.0014257017
4192,4192,Image of Parachute,Parachute,1881,parachute,701,0.6322806,jellyfish,107,0.0013889028,balloon,417,0.0013440946,nematode,111,0.0010348347,seashore,978,0.0009155533
4193,4193,Image of Parachute,Parachute,9477,parachute,701,0.4758118,quill,749,0.004349222,balloon,417,0.0037181785,flagpole,557,0.001974162,bonnet,452,0.0014865872
4194,4194,Image of Parachute,Parachute,7550,parachute,701,0.65281725,lifeboat,625,0.0028337152,speedboat,814,0.0017883789,sandbar,977,0.001540546,seashore,978,0.0013899693
4195,4195,Image of Parachute,Parachute,8146,parachute,701,0.5808725,umbrella,879,0.024985384,balloon,417,0.01771664,flagpole,557,0.006626791,sleeping bag,797,0.004837932
4196,4196,Image of Parachute,Parachute,3984,parachute,701,0.40709245,balloon,417,0.008461066,seashore,978,0.0024668807,airship,405,0.0021515214,panpipe,699,0.0017116918
4197,4197,Image of Parachute,Parachute,3494,parachute,701,0.1252062,balloon,417,0.08088771,valley,979,0.03657706,alp,970,0.03454101,wing,908,0.009195657
4198,4198,Image of Parachute,Parachute,3083,parachute,701,0.611856,balloon,417,0.003054484,flagpole,557,0.0013624947,sleeping bag,797,0.0012826499,airship,405,0.001064014
4199,4199,Image of Parachute,Parachute,1438,parachute,701,0.511321,balloon,417,0.006893571,sleeping bag,797,0.005684458,umbrella,879,0.0053871893,seashore,978,0.0031543055
4200,4200,Image of Parachute,Parachute,8925,parachute,701,0.5420444,balloon,417,0.02790143,valley,979,0.004593853,wing,908,0.0031607824,sleeping bag,797,0.0022185224
4201,4201,Image of Parachute,Parachute,2122,parachute,701,0.49739078,balloon,417,0.0014420169,howler monkey,379,0.001068846,airship,405,0.0010644916,flagpole,557,0.0010614732
4202,4202,Image of Parachute,Parachute,1138,parachute,701,0.5153566,sandbar,977,0.0024663643,seashore,978,0.002137194,ski,795,0.0020976125,snowmobile,802,0.0015015892
4203,4203,Image of Parachute,Parachute,1545,parachute,701,0.51313674,balloon,417,0.01688698,alp,970,0.0015731368,seashore,978,0.0014771306,airship,405,0.0013212753
4204,4204,Image of Parachute,Parachute,7114,parachute,701,0.48134294,swing,843,0.0013570953,seashore,978,0.0013497317,balloon,417,0.0012621736,fireboat,554,0.0010448874
4205,4205,Image of Parachute,Parachute,3577,parachute,701,0.49557343,nematode,111,0.0012631066,balloon,417,0.0010209254,seashore,978,0.0009473422,tennis ball,852,0.00094087754
4206,4206,Image of Parachute,Parachute,9033,parachute,701,0.15219593,balloon,417,0.11402319,African grey,87,0.005484671,umbrella,879,0.004359927,gibbon,368,0.002543465
4207,4207,Image of Parachute,Parachute,6310,parachute,701,0.34550753,sleeping bag,797,0.055939484,quilt,750,0.0018733117,diaper,529,0.0017349003,seashore,978,0.0016755683
4208,4208,Image of Parachute,Parachute,9419,parachute,701,0.57565373,sleeping bag,797,0.012341054,balloon,417,0.0062926156,soccer ball,805,0.0022551955,football helmet,560,0.0014621095
4209,4209,Image of Parachute,Parachute,7358,parachute,701,0.64174527,valley,979,0.0037726527,balloon,417,0.0032413262,cliff,972,0.0019429333,swing,843,0.0013113569
4210,4210,Image of Parachute,Parachute,2466,parachute,701,0.45638594,nematode,111,0.0013889433,Irish wolfhound,170,0.0013016844,wombat,106,0.0011903937,water buffalo,346,0.0011590301
4211,4211,Image of Parachute,Parachute,3012,parachute,701,0.5288806,peacock,84,0.005903095,seashore,978,0.0025576893,balloon,417,0.002170661,bath towel,434,0.0021536879
4212,4212,Image of Parachute,Parachute,1749,parachute,701,0.6150401,balloon,417,0.0044067064,crane,517,0.0018753565,flagpole,557,0.0016801597,seashore,978,0.0016586165
4213,4213,Image of Parachute,Parachute,6180,parachute,701,0.53007376,sleeping bag,797,0.012494024,balloon,417,0.00914562,seashore,978,0.0013946431,coil,506,0.00135082
4214,4214,Image of Parachute,Parachute,4390,parachute,701,0.31318668,fireboat,554,0.0015116369,steel arch bridge,821,0.0012909973,balloon,417,0.0012824314,baseball,429,0.0012419128
4215,4215,Image of Parachute,Parachute,2875,parachute,701,0.55416316,balloon,417,0.048656236,racer,751,0.0022132483,alp,970,0.0021364759,airship,405,0.0014057064
4216,4216,Image of Parachute,Parachute,2938,parachute,701,0.46111906,flagpole,557,0.003989695,balloon,417,0.0031293433,viaduct,888,0.0018840535,pole,733,0.0014640853
4217,4217,Image of Parachute,Parachute,9275,parachute,701,0.5120296,sleeping bag,797,0.0018223645,seashore,978,0.0013580824,tricycle,870,0.0012765714,balloon,417,0.0011359042
4218,4218,Image of Parachute,Parachute,8950,parachute,701,0.31625143,balloon,417,0.0012157889,airship,405,0.0012129989,spider web,815,0.001187461,robin,15,0.0011392251
4219,4219,Image of Parachute,Parachute,3267,parachute,701,0.4208348,balloon,417,0.023572452,airship,405,0.0015755544,butternut squash,942,0.0014528537,wing,908,0.0012706795
4220,4220,Image of Parachute,Parachute,7534,parachute,701,0.47571105,balloon,417,0.030742243,wing,908,0.0025641208,airship,405,0.0022577392,modem,662,0.0022514241
4221,4221,Image of Parachute,Parachute,9900,parachute,701,0.4349982,balloon,417,0.026198296,umbrella,879,0.0018457834,flagpole,557,0.001798498,ashcan,412,0.0015396256
4222,4222,Image of Parachute,Parachute,5452,parachute,701,0.60960346,balloon,417,0.0015050779,sleeping bag,797,0.0014719153,swing,843,0.0014018096,horizontal bar,602,0.0009474812
4223,4223,Image of Parachute,Parachute,5717,parachute,701,0.5359156,panpipe,699,0.0016199894,fireboat,554,0.0015324615,scuba diver,983,0.0014616714,airship,405,0.0011167735
4224,4224,Image of Parachute,Parachute,9730,parachute,701,0.42277122,balloon,417,0.0011677312,scuba diver,983,0.0010460305,matchstick,644,0.0010434266,hammerhead,4,0.0010226343
4225,4225,Image of Parachute,Parachute,8009,parachute,701,0.48760962,African grey,87,0.0010359036,wing,908,0.0009713695,balloon,417,0.00094372453,baseball,429,0.00091428816
4226,4226,Image of Parachute,Parachute,9388,parachute,701,0.486829,balloon,417,0.023225443,alp,970,0.0016414957,airship,405,0.0011913067,valley,979,0.0010429082
4227,4227,Image of Parachute,Parachute,9653,parachute,701,0.40883157,balloon,417,0.002287,fountain,562,0.0022859534,ski,795,0.0021842434,nematode,111,0.0020331126
4228,4228,Image of Parachute,Parachute,1260,parachute,701,0.3823786,balloon,417,0.0014716828,jellyfish,107,0.0012459917,crayfish,124,0.0012095594,unicycle,880,0.0011856946
4229,4229,Image of Parachute,Parachute,3390,parachute,701,0.44065553,ladybug,301,0.0048975875,switch,844,0.00352516,barn spider,73,0.0033114124,black widow,75,0.0022125086
4230,4230,Image of Parachute,Parachute,6344,parachute,701,0.45787355,balloon,417,0.004859775,panpipe,699,0.0044724,valley,979,0.0024555768,alp,970,0.0016388302
4231,4231,Image of Parachute,Parachute,5822,parachute,701,0.68888426,American alligator,50,0.0026310147,airship,405,0.0023307253,warplane,895,0.0012011221,pole,733,0.001119048
4232,4232,Image of Parachute,Parachute,3107,parachute,701,0.5647836,hook,600,0.0014718976,nematode,111,0.001278624,flamingo,130,0.001227078,seashore,978,0.0011954387
4233,4233,Image of Parachute,Parachute,6845,parachute,701,0.14898026,balloon,417,0.14069292,jellyfish,107,0.018414414,sandbar,977,0.005409255,cliff,972,0.005254073
4234,4234,Image of Parachute,Parachute,6398,parachute,701,0.6355785,alp,970,0.019634465,balloon,417,0.013632003,paddle,693,0.0061374446,canoe,472,0.005250498
4235,4235,Image of Parachute,Parachute,7784,parachute,701,0.64376754,seashore,978,0.0008622102,toucan,96,0.0008578804,wing,908,0.00085327687,nematode,111,0.0008349037
4236,4236,Image of Parachute,Parachute,3784,umbrella,879,0.22397724,mountain tent,672,0.18903343,paddle,693,0.04127287,necklace,679,0.025305277,sleeping bag,797,0.02065992
4237,4237,Image of Parachute,Parachute,7637,shower cap,793,0.2321908,bathing cap,433,0.046962935,parachute,701,0.030689446,swimming trunks,842,0.027014675,flagpole,557,0.021619132
4238,4238,Image of Parachute,Parachute,5430,parachute,701,0.5168507,seashore,978,0.0022125982,broom,462,0.0020260692,sandbar,977,0.0019492501,balloon,417,0.0016078944
4239,4239,Image of Parachute,Parachute,2521,parachute,701,0.6704928,balloon,417,0.0017366281,wing,908,0.0008234011,swing,843,0.00078993,airship,405,0.0006792836
4240,4240,Image of Parachute,Parachute,8400,parachute,701,0.5477069,balloon,417,0.0020218652,seashore,978,0.0015943709,sombrero,808,0.001309752,airship,405,0.0010520209
4241,4241,Image of Parachute,Parachute,2889,parachute,701,0.45830438,balloon,417,0.007880195,hornbill,93,0.0026470225,soccer ball,805,0.002511424,sorrel,339,0.0021122238
4242,4242,Image of Parachute,Parachute,2167,parachute,701,0.6403371,balloon,417,0.017808145,shower cap,793,0.008923412,coil,506,0.0025184671,velvet,885,0.0021287738
4243,4243,Image of Parachute,Parachute,1720,parachute,701,0.5096626,balloon,417,0.025725834,umbrella,879,0.0022870405,lampshade,619,0.0016015527,flagpole,557,0.001481204
4244,4244,Image of Parachute,Parachute,2941,parachute,701,0.42641568,balloon,417,0.0013633411,seashore,978,0.0013559302,jellyfish,107,0.0011549398,airship,405,0.0010937597
4245,4245,Image of Parachute,Parachute,9097,parachute,701,0.4313255,balloon,417,0.008239405,seashore,978,0.0013818133,toy poodle,265,0.0013801223,airship,405,0.0013133198
4246,4246,Image of Parachute,Parachute,6599,parachute,701,0.559866,toucan,96,0.0012886547,seashore,978,0.0011951607,fireboat,554,0.001100419,airship,405,0.00095643674
4247,4247,Image of Parachute,Parachute,5213,parachute,701,0.4362321,toucan,96,0.0041693375,sleeping bag,797,0.003957536,cockroach,314,0.0034828975,rhinoceros beetle,306,0.0034827646
4248,4248,Image of Parachute,Parachute,8869,parachute,701,0.46612772,balloon,417,0.027632315,seashore,978,0.004510082,sandbar,977,0.0031272643,jellyfish,107,0.0017884414
4249,4249,Image of Parachute,Parachute,3393,parachute,701,0.43252975,speedboat,814,0.0049308385,seashore,978,0.0024091566,sandbar,977,0.0014752308,lifeboat,625,0.0012913025
4250,4250,Image of Parachute,Parachute,5627,parachute,701,0.5895979,balloon,417,0.0071979915,seashore,978,0.0026251385,sandbar,977,0.0025282714,valley,979,0.0013526237
4251,4251,Image of Parachute,Parachute,3624,parachute,701,0.2900055,balloon,417,0.012267684,butternut squash,942,0.0029036459,jack-o'-lantern,607,0.002118344,racket,752,0.0019708292
4252,4252,Image of Parachute,Parachute,6642,parachute,701,0.4727443,valley,979,0.0053645372,balloon,417,0.0031310085,cliff,972,0.0026367896,hook,600,0.0023297118
4253,4253,Image of Parachute,Parachute,2854,parachute,701,0.48230577,nematode,111,0.0018663402,green mamba,64,0.0015299057,letter opener,623,0.0014077065,hatchet,596,0.0013719551
4254,4254,Image of Parachute,Parachute,5250,parachute,701,0.46340165,balloon,417,0.0026878251,valley,979,0.0024843484,flagpole,557,0.0019804845,steel arch bridge,821,0.0018113361
4255,4255,Image of Parachute,Parachute,3117,parachute,701,0.44633508,sleeping bag,797,0.007150609,baseball,429,0.0030118625,prayer rug,741,0.0018346461,crash helmet,518,0.0017333551
4256,4256,Image of Parachute,Parachute,7608,parachute,701,0.6136798,flagpole,557,0.0024886809,ant,310,0.0017994964,warplane,895,0.0016598131,kite,21,0.0013584375
4257,4257,Image of Parachute,Parachute,8961,parachute,701,0.41190895,balloon,417,0.11913929,chime,494,0.0065835975,umbrella,879,0.0050264667,swing,843,0.0043626907
4258,4258,Image of Parachute,Parachute,8628,parachute,701,0.52838296,balloon,417,0.0040621837,quill,749,0.0016888237,airship,405,0.0015574518,hamster,333,0.0014663027
4259,4259,Image of Parachute,Parachute,2491,parachute,701,0.48009402,spider web,815,0.0019601963,maze,646,0.0017591455,barn spider,73,0.0016190483,wolf spider,77,0.0010346564
4260,4260,Image of Parachute,Parachute,7914,parachute,701,0.4552335,balloon,417,0.0023985244,alp,970,0.0014673879,warplane,895,0.0014001686,wing,908,0.0012748505
4261,4261,Image of Parachute,Parachute,3790,parachute,701,0.59819996,balloon,417,0.0031573495,airship,405,0.0009268031,flagpole,557,0.0006737002,sleeping bag,797,0.00066775753
4262,4262,Image of Parachute,Parachute,6854,parachute,701,0.6616371,warplane,895,0.0011774384,airship,405,0.0010339484,barn spider,73,0.00096463144,soccer ball,805,0.0008962195
4263,4263,Image of Parachute,Parachute,2696,parachute,701,0.42817312,seashore,978,0.0014924563,balloon,417,0.0014241796,airship,405,0.0012037553,steel arch bridge,821,0.0011986535
4264,4264,Image of Parachute,Parachute,7069,parachute,701,0.5634878,balloon,417,0.026375245,flagpole,557,0.0028055545,airship,405,0.0013705961,spoonbill,129,0.0012711735
4265,4265,Image of Parachute,Parachute,9491,parachute,701,0.5131276,Irish wolfhound,170,0.0013706036,wombat,106,0.0013411634,chimpanzee,367,0.0012055831,polecat,358,0.0011728716
4266,4266,Image of Parachute,Parachute,1175,parachute,701,0.52650374,balloon,417,0.031499356,sleeping bag,797,0.006054411,bonnet,452,0.0029310214,mountain tent,672,0.0018469789
4267,4267,Image of Parachute,Parachute,5595,parachute,701,0.5216295,seashore,978,0.0026793885,umbrella,879,0.0023026185,balloon,417,0.0016232904,sandbar,977,0.001526401
4268,4268,Image of Parachute,Parachute,8487,parachute,701,0.39828852,umbrella,879,0.04914444,balloon,417,0.045424316,seashore,978,0.00887268,mountain tent,672,0.0054080905
4269,4269,Image of Parachute,Parachute,3662,parachute,701,0.5344932,bassinet,431,0.000996058,balloon,417,0.0009372433,barn spider,73,0.00093548954,jellyfish,107,0.0008333952
4270,4270,Image of Parachute,Parachute,7560,parachute,701,0.584998,balloon,417,0.0024935205,yurt,915,0.0017851949,valley,979,0.0016810403,airship,405,0.0015104573
4271,4271,Image of Parachute,Parachute,5731,parachute,701,0.48645025,balloon,417,0.0017507916,cliff,972,0.00095201144,airship,405,0.00094412325,toucan,96,0.0009349718
4272,4272,Image of Parachute,Parachute,8856,parachute,701,0.4882714,balloon,417,0.0042040995,jellyfish,107,0.0036687413,seashore,978,0.0016768097,umbrella,879,0.0011281788
4273,4273,Image of Parachute,Parachute,4450,parachute,701,0.47948012,spider web,815,0.0019024276,balloon,417,0.0013730137,black and gold garden spider,72,0.0012606748,barn spider,73,0.0012112661
4274,4274,Image of Parachute,Parachute,9331,parachute,701,0.45614487,balloon,417,0.00246738,mosquito net,669,0.002368984,sleeping bag,797,0.0021218066,bath towel,434,0.0018664805
4275,4275,Image of Parachute,Parachute,3008,parachute,701,0.5244162,seashore,978,0.0022677088,balloon,417,0.0014789664,chest,492,0.0014356093,sandbar,977,0.0013914595
4276,4276,Image of Parachute,Parachute,3482,parachute,701,0.41983095,cradle,516,0.0039928574,bassinet,431,0.0028785185,balloon,417,0.0021479707,Lakeland terrier,189,0.00167172
4277,4277,Image of Parachute,Parachute,2707,parachute,701,0.4711503,plastic bag,728,0.0024644532,pole,733,0.0022235706,velvet,885,0.0022066012,unicycle,880,0.0021015143
4278,4278,Image of Parachute,Parachute,9565,parachute,701,0.52286077,balloon,417,0.0036724892,airship,405,0.0027529504,seashore,978,0.0018359994,isopod,126,0.0014510639
4279,4279,Image of Parachute,Parachute,4370,parachute,701,0.6884236,bonnet,452,0.0053590885,shower cap,793,0.004790573,diaper,529,0.0036605368,bib,443,0.0036285021
4280,4280,Image of Parachute,Parachute,7230,parachute,701,0.47558844,toucan,96,0.001663239,seashore,978,0.0013979494,African grey,87,0.0009375646,water buffalo,346,0.00093474076
4281,4281,Image of Parachute,Parachute,2588,parachute,701,0.57478637,hamster,333,0.0008660775,Siamese cat,284,0.0008369706,balloon,417,0.0008234953,wombat,106,0.0007601276
